scene,method,status,frames,reference_mae,motion_mae,center_motion_mae,size_ratio_mae,distance_nrmse,sns,static_drift_max,hierarchy_violations,max_overlap,max_eccentricity,max_tau,max_budget_violation,seconds,reference_nmae,reference_p95,trajectory_nmae,common_motion_nmae,motion_step_nmae,growth_log_mae,total_growth_log_mae,unchanged_size_log_drift,rendered_reference_nmae,rendered_reference_p95,rendered_trajectory_nmae,rendered_common_motion_nmae,rendered_motion_step_nmae,rendered_growth_log_mae,rendered_total_growth_log_mae,rendered_unchanged_size_log_drift
growth,NoReferencePenalty,defined,11,2.3471984992408e-06,6.092927964829186e-07,6.046392590874916e-06,3.027880976250427e-17,1.431210638724867e-08,8.903548460748157e-33,5.885395303550922e-06,0,0.0,2.2390986245568456e-05,0.0,-0.9999939717011159,0.02476083394140005,1.9559987493673334e-08,4.926755227193288e-08,2.151598644436111e-08,2.142417385423793e-08,5.0774399706909885e-09,2.6367796834847467e-17,6.071532165918825e-17,0.0,,,,,,,,
growth,ReferenceOnly,defined,11,6.136505445200865e-15,5.329070518200751e-15,6.7501559897209515e-15,3.027880976250427e-17,3.108142986904301e-16,1.655776211093016e-32,1.4210854715202004e-14,0,0.0,2.842170943040401e-14,0.0,-0.9999999999999858,0.020432083983905613,5.113754537667388e-17,1.1842378929335003e-16,7.105427357601002e-17,5.329070518200752e-17,4.4408920985006264e-17,2.6367796834847467e-17,6.071532165918825e-17,0.0,,,,,,,,
growth,LegacyObjective,defined,11,9.978688614802939e-08,4.439250780308157e-08,5.990866171146081e-07,3.027880976250427e-17,3.7175714588498086e-09,8.46809610874448e-33,3.3480196748314484e-07,0,0.0,4.661521060711493e-06,0.0,-0.9999996652653707,0.023824917036108673,8.315573845669115e-10,2.149414823904294e-09,9.147131496689553e-10,8.512228995745848e-10,3.6993756502567975e-10,2.6367796834847467e-17,6.071532165918825e-17,0.0,,,,,,,,
growth,TightBudget,defined,11,0.0,0.0,6.394884621840902e-15,3.027880976250427e-17,0.0,0.0,0.0,0,0.0,1.4210854715202004e-14,0.0,0.0,0.012680792016908526,0.0,0.0,0.0,0.0,0.0,2.6367796834847467e-17,6.071532165918825e-17,0.0,,,,,,,,
growth,LooseBudget,defined,11,7.125104679191323e-07,5.613740547971702e-07,1.1695363440367145e-06,3.027880976250427e-17,6.311229754278719e-10,9.641495721204697e-33,4.230051281695069e-06,0,0.0,2.8589917775434515e-06,0.0,-119.99999607627002,0.03713737498037517,5.9375872326594355e-09,3.102635902270851e-08,2.985806680122494e-08,2.985806680122494e-08,4.678117123309752e-09,2.6367796834847467e-17,6.071532165918825e-17,0.0,,,,,,,,
collective_growth,Full,defined,11,2.6919307309039155e-05,4.680020473912805e-06,7.350345431511585e-05,3.364312195833808e-17,1.1912835102924591e-06,1.162679725059611e-12,,0,0.0,0.0015326698606230593,0.0,-0.9999167435082299,0.02757174998987466,2.2432756090865964e-07,4.5809698826578437e-07,3.110016604710195e-07,3.1100166047101946e-07,3.9000170615940045e-08,3.122502256758253e-17,5.551115123125783e-17,,,,,,,,,
collective_growth,RelativeWidth,defined,11,2.9666131141831983e-05,3.707402148833694e-06,5.135173590176123e-05,0.15165902521131108,9.448179505591416e-07,8.334301946098534e-13,,0,0.0,0.0015326698606230593,0.0,-0.9999167435082299,0.02755870798137039,2.4721775951526654e-07,4.6288621412315924e-07,2.5332978739633913e-07,2.5332978739633913e-07,3.089501790694745e-08,0.1514193103999413,0.15141931039994133,,,,,,,,,
collective_growth,OldTime,defined,11,0.04564247417497752,0.025301417067546576,0.025359257886871232,3.364312195833808e-17,0.003086839288859767,1.1069251700671375e-08,,0,0.0,0.0019334710200027416,0.0,-0.899936911926833,0.02787200000602752,0.000380353951458146,0.0007013487003867583,0.000418289472318235,9.575373628316126e-05,0.0002108451422295548,3.122502256758253e-17,5.551115123125783e-17,,,,,,,,,
collective_growth,NoTime,defined,11,4.350465916898095e-05,4.383543006625246e-06,9.654647476390703e-05,3.364312195833808e-17,1.8176459499886351e-06,2.681761764856841e-12,,0,0.0,0.0022775089850100017,0.0,-0.9999083004423852,0.02766520797740668,3.625388264081746e-07,7.230610586717035e-07,1.6097697877310362e-07,1.5134868494470766e-07,3.652952505521038e-08,3.122502256758253e-17,5.551115123125783e-17,,,,,,,,,
collective_growth,NoReferencePenalty,defined,11,0.0007557348743961644,0.00022020258132720015,0.0007941828475747315,3.364312195833808e-17,2.804946702247652e-06,4.396367146531657e-12,,0,0.0,0.004196524852936534,0.0,-0.9986805608789311,0.027570791076868773,6.297790619968037e-06,1.0839281415293555e-05,6.92204456918767e-06,6.9220445691876705e-06,1.8350215110600013e-06,3.122502256758253e-17,5.551115123125783e-17,,,,,,,,,
collective_growth,ReferenceOnly,defined,11,2.396466863336338e-13,3.957723038183758e-13,1.3926637620897965e-13,3.364312195833808e-17,1.9537701275234708e-14,2.476276375068146e-28,,0,0.0,7.531752999057062e-13,0.0,-0.999999999999261,0.025575957959517837,1.9970557194469483e-15,5.755396159656811e-15,2.1632078844251936e-15,1.973729821555834e-17,3.2981025318197984e-15,3.122502256758253e-17,5.551115123125783e-17,,,,,,,,,
collective_growth,LegacyObjective,defined,11,3.306497156473118e-05,8.914416246241786e-06,9.69001812676377e-05,3.364312195833808e-17,1.729676618908558e-07,2.6198675846161108e-14,,0,0.0,0.0004826130085362479,0.0,-0.9999196274659425,0.028207416995428503,2.7554142970609316e-07,6.073356121542398e-07,3.267794444974628e-07,2.9555990010187037e-07,7.428680205201488e-08,3.122502256758253e-17,5.551115123125783e-17,,,,,,,,,
collective_growth,TightBudget,defined,11,0.0,0.0,5.5659180967874514e-15,3.364312195833808e-17,0.0,0.0,,0,0.0,1.0658141036401503e-14,0.0,0.0,0.017611042014323175,0.0,0.0,0.0,0.0,0.0,3.122502256758253e-17,5.551115123125783e-17,,,,,,,,,
collective_growth,LooseBudget,defined,11,4.4343982697262507e-07,3.4922724481134535e-07,3.5269435029997946e-06,3.364312195833808e-17,1.5907308650567785e-08,1.5344826498984147e-16,,0,0.0,2.8113252731998273e-05,0.0,-119.99999758179379,0.11232737498357892,3.695331891438542e-09,1.130152739392542e-08,6.260998412067744e-09,5.931537041290211e-09,2.9102270400945445e-09,3.122502256758253e-17,5.551115123125783e-17,,,,,,,,,
translation_growth,Full,defined,11,2.692267622802805e-05,4.679668052413414e-06,7.350312418038148e-05,3.364312195833808e-17,1.1917437032001894e-06,1.163432677685625e-12,,0,0.0,0.0015326698606230593,0.0,-0.9999167435082299,0.02734212507493794,2.2435563523356709e-07,4.5809698815920295e-07,3.110001116348984e-07,3.1100011163489847e-07,3.899723377011178e-08,3.122502256758253e-17,3.608224830031759e-17,,,,,,,,,
translation_growth,RelativeWidth,defined,11,2.963669132995075e-05,3.717957873424401e-06,5.243369085050631e-05,0.1512926727506808,9.461214772522336e-07,8.352974637189998e-13,,0,0.0,0.0015326698606230593,0.0,-0.9999167435082299,0.027370041934773326,2.469724277495896e-07,4.6288621412315924e-07,2.535996523385838e-07,2.535996523385838e-07,3.0982982278536674e-08,0.15106280378349168,0.1510628037834917,,,,,,,,,
translation_growth,OldTime,defined,11,0.4306938004059797,0.06220298296798792,0.06226214769098774,3.364312195833808e-17,0.0030854967512645307,6.508375253518192e-09,,0,0.0,0.0015326698606230593,0.0,-0.42136317534919954,0.027516125002875924,0.0035891150033831643,0.0047634093641418926,0.003948456269531096,0.003948456269531097,0.0005183581913998993,3.122502256758253e-17,3.608224830031759e-17,,,,,,,,,
translation_growth,NoTime,defined,11,4.3498061893366255e-05,4.383543006625246e-06,9.65464747662755e-05,3.364312195833808e-17,1.8186028394113826e-06,2.684347482221282e-12,,0,0.0,0.0022775089850028962,0.0,-0.9999083004423852,0.02764045901130885,3.6248384911138545e-07,7.230610587072306e-07,1.610374537956242e-07,1.5140915996328078e-07,3.652952505521038e-08,3.122502256758253e-17,3.608224830031759e-17,,,,,,,,,
translation_growth,NoReferencePenalty,defined,11,0.0007558673720525934,0.00022022335806800206,0.0007941902940737341,3.364312195833808e-17,2.7949548115156483e-06,4.3651824005885854e-12,,0,0.0,0.0041965283402873865,0.0,-0.9986804772789384,0.027577167027629912,6.298894767104945e-06,1.0839911966892639e-05,6.923259131038269e-06,6.923259131038269e-06,1.8351946505666838e-06,3.122502256758253e-17,3.608224830031759e-17,,,,,,,,,
translation_growth,ReferenceOnly,defined,11,2.633314441923038e-13,3.232969447708456e-13,1.3121355853703182e-13,3.364312195833808e-17,2.2469097666200752e-14,3.1971764645751455e-28,,0,0.0,9.521272659185342e-13,0.0,-0.9999999999990834,0.02579595905262977,2.1944287016025318e-15,6.584362684710259e-15,2.3132113508634376e-15,1.9737298215558336e-17,2.694141206423713e-15,3.122502256758253e-17,3.608224830031759e-17,,,,,,,,,
translation_growth,LegacyObjective,defined,11,3.306497156849921e-05,8.91441624576809e-06,9.690018126976933e-05,3.364312195833808e-17,1.730015710521203e-07,2.619867585942865e-14,,0,0.0,0.0004826130085433533,0.0,-0.9999196274659425,0.028403582982718945,2.755414297374934e-07,6.073356122489789e-07,3.267794445418717e-07,2.955599001344369e-07,7.428680204806742e-08,3.122502256758253e-17,3.608224830031759e-17,,,,,,,,,
translation_growth,TightBudget,defined,11,0.0,0.0,1.1013412404281553e-14,3.364312195833808e-17,0.0,0.0,,0,0.0,1.4210854715202004e-14,0.0,0.0,0.017491208971478045,0.0,0.0,0.0,0.0,0.0,3.122502256758253e-17,3.608224830031759e-17,,,,,,,,,
translation_growth,LooseBudget,defined,11,4.01638557779086e-07,4.4261148808288907e-07,4.594326389432505e-06,3.364312195833808e-17,1.983974912253311e-08,2.8004650547409626e-16,,0,0.0,1.693485842224618e-05,0.0,-119.99999803473057,0.10664470796473324,3.3469879814923835e-09,9.173567280621831e-09,8.919658149864062e-09,8.919658149864062e-09,3.688429067357409e-09,3.122502256758253e-17,3.608224830031759e-17,,,,,,,,,
hierarchy_conflict,Full,defined,11,3.3168469795583757,8.270979892088804e-08,1.19768442541357e-07,0.0,0.1312884134121422,0.01694960213633058,1.1704975904081039e-06,0,0.0,1.2750000000000057,5.297378358750912,-0.9651738312857674,0.047384792007505894,0.027640391496319798,0.04443502869958072,6.547991201107569e-09,6.547991201107569e-09,6.892483243407337e-10,0.0,0.0,0.0,,,,,,,,
hierarchy_conflict,RelativeWidth,defined,11,3.3168469795583757,8.270979892088804e-08,1.19768442541357e-07,0.0,0.1312884134121422,0.01694960213633058,1.1704975904081039e-06,0,0.0,1.2750000000000057,5.297378358750912,-0.9651738312857674,0.05634712497703731,0.027640391496319798,0.04443502869958072,6.547991201107569e-09,6.547991201107569e-09,6.892483243407337e-10,0.0,0.0,0.0,,,,,,,,
hierarchy_conflict,OldTime,defined,11,3.3168469795583757,8.270979892088804e-08,1.19768442541357e-07,0.0,0.1312884134121422,0.016949602136330576,1.1704975904081039e-06,0,0.0,1.2749999999999986,5.297378358750912,-0.9651738312857674,0.047500374959781766,0.027640391496319798,0.04443502869958073,6.547991195926527e-09,6.547991195926527e-09,6.892483243407337e-10,0.0,0.0,0.0,,,,,,,,
hierarchy_conflict,NoTime,defined,11,3.316846961615765,0.0,0.0,0.0,0.1312884134962541,0.016949602100711256,0.0,0,0.0,1.2749999999999986,5.297378358750912,-0.9651738312857674,0.046778000076301396,0.027640391346798042,0.044435037728876206,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
hierarchy_conflict,NoReferencePenalty,defined,11,3.6723736664218505,1.77174753446252e-07,4.871497377045841e-07,0.0,0.13010157264152328,0.01692641370669541,2.4354491543476797e-06,0,0.0,1.0350688016495013,5.297378358750912,-0.7421784963466393,0.055863208952359855,0.030603113886848755,0.046293323892712165,1.1970637020889777e-08,1.96917492682284e-09,1.4764562787187668e-09,0.0,0.0,0.0,,,,,,,,
hierarchy_conflict,ReferenceOnly,defined,11,2.64868939874991,2.5400838943312464e-08,1.441499438037397e-07,0.0,0.14392098222741653,0.016951204441302863,5.72860500369643e-07,0,0.0,1.2750000000000057,5.297378358750912,-0.9999999999999787,0.043785582995042205,0.02207241165624925,0.04414481965625772,2.010932593776715e-09,2.56677947045129e-10,2.116736578609372e-10,0.0,0.0,0.0,,,,,,,,
hierarchy_conflict,LegacyObjective,defined,11,3.6660622128027827,2.5655223456766407e-07,4.395100031473476e-07,0.0,0.13009806892269574,0.016925505070814688,2.911002532357543e-06,0,0.0,1.0476900827788924,5.297378358750912,-0.754801982485219,0.05340295797213912,0.03055051844002319,0.04618812850463623,1.1447204003219487e-08,1.1379213883018952e-08,2.1379352880638672e-09,0.0,0.0,0.0,,,,,,,,
hierarchy_conflict,TightBudget,defined,11,3.316845790466303,9.085037966372056e-09,4.138769922334973e-08,0.0,0.1312905443676121,0.01695058108419272,2.5374875889383475e-07,0,0.0,1.2749999999999986,5.297378358750912,0.0,0.041420290945097804,0.027640381587219192,0.0441448196562576,7.46423269119371e-10,2.941038309186202e-10,7.570864971976713e-11,0.0,0.0,0.0,,,,,,,,
hierarchy_conflict,LooseBudget,defined,11,3.3168471663263346,9.368936124687365e-08,4.912421663227917e-07,0.0,0.13128841173603986,0.01694960209407117,1.5952673884100932e-06,0,0.0,1.2750000000000057,5.297378358750912,-119.96517421758216,0.23338920797687024,0.027640393052719456,0.044435034508324894,7.417206591142644e-09,7.417206591142644e-09,7.807446770572805e-10,0.0,0.0,0.0,,,,,,,,
topology_change,Full,defined,11,3.3546590711951723,0.027908363025641324,0.02736169767231269,2.0185873175002847e-17,0.1274078952490121,0.0159765878916591,0.42620007570240404,0,0.0,1.4849999999999994,5.675262148337595,-0.9168575451700463,0.04759229102637619,0.027955492259959767,0.04652236858666328,0.0005597093887847792,2.066376871094159e-09,0.00023256969188034437,2.0556473190325163e-17,1.231653667943533e-16,0.0,,,,,,,,
topology_change,RelativeWidth,defined,11,3.316096597464515,0.031720103034111435,0.030365737999626143,0.061983774612865486,0.1273768311290462,0.01596467679450451,0.42289244347929866,0,0.0,1.351565217391304,5.563024539008147,-0.9168557027113806,0.05325762496795505,0.027634138312204293,0.04557935549506946,0.0005076649724474081,5.114348571311211e-09,0.00026433419195092864,0.06554096228856462,0.06554096228856474,0.0941514311231064,,,,,,,,
topology_change,OldTime,defined,11,3.3467402719660497,0.03198178872893385,0.03035635163476309,2.0185873175002847e-17,0.12748066334031943,0.01597831177686887,0.4074426598140235,0,0.0,1.4849999999999994,5.675262148337595,-0.8856627230892897,0.04936708405148238,0.02788950226638375,0.04663276737355648,0.0006094154081843439,0.0002260945984364467,0.00026651490607444874,2.0556473190325163e-17,1.231653667943533e-16,0.0,,,,,,,,
topology_change,NoTime,defined,11,3.35464767269419,0.027935710786502987,0.02740893706907759,2.0185873175002847e-17,0.12740774987153658,0.01597650677810441,0.42645266655176073,0,0.0,1.4849999999999994,5.675262148337595,-0.9166049543206896,0.05036024993751198,0.027955397272451585,0.04652096768162857,0.000563530100857732,4.6642049037852e-10,0.0002327975898875249,2.0556473190325163e-17,1.231653667943533e-16,0.0,,,,,,,,
topology_change,NoReferencePenalty,defined,11,3.633062520048297,0.03552184388286213,0.030181308338141033,2.0185873175002847e-17,0.12634087358791196,0.015968238401663646,0.4134178099165027,0,0.0,1.4849999999999994,5.675262148337595,-0.7421784963466393,0.058951665996573865,0.030275521000402476,0.046339597331545024,0.0006981559418592982,8.080634450458035e-09,0.00029601536569051775,2.0556473190325163e-17,1.231653667943533e-16,0.0,,,,,,,,
topology_change,ReferenceOnly,defined,11,2.6889358338678035,0.025233608438832534,0.026191325081554064,2.0185873175002847e-17,0.13984600486416204,0.01601789447192894,0.40548199385158057,0,0.0,1.4849999999999994,5.675262148337595,-0.9999999999999574,0.04682437505107373,0.02240779861556503,0.04637015018773489,0.0004059179392812647,4.4839853533910436e-10,0.00021028007032360444,2.0556473190325163e-17,1.231653667943533e-16,0.0,,,,,,,,
topology_change,LegacyObjective,defined,11,3.6292711254365404,0.03491786132845291,0.029343400836456545,2.0185873175002847e-17,0.12633813279272305,0.015967533020046287,0.4132084593730667,0,0.0,1.4849999999999994,5.675262148337595,-0.754801982485219,0.05907229194417596,0.030243926045304504,0.046338777465011215,0.0007002996472154447,6.041683356568702e-09,0.0002909821777371076,2.0556473190325163e-17,1.231653667943533e-16,0.0,,,,,,,,
topology_change,TightBudget,defined,11,3.354657850516283,0.029018659927158463,0.029974081604281545,2.0185873175002847e-17,0.12741562165490497,0.015978857953742816,0.40548199385156636,0,0.0,1.4849999999999994,5.675262148337595,1.4210854715202004e-14,0.5437066669110209,0.027955482087635694,0.046370150187734646,0.0006068183648980164,0.00020090256957546514,0.00024182216605965386,2.0556473190325163e-17,1.231653667943533e-16,0.0,,,,,,,,
topology_change,LooseBudget,defined,11,3.3546593719168913,0.027908356965548185,0.027361803350934365,2.0185873175002847e-17,0.127407892619936,0.01597658784932709,0.4262030812798514,0,0.0,1.4849999999999994,5.675262148337595,-119.9168555757888,0.23098154203034937,0.027955494765974094,0.04652235535865585,0.0005597044857614231,9.135885800463464e-09,0.0002325696413795682,2.0556473190325163e-17,1.231653667943533e-16,0.0,,,,,,,,
crowding,Full,defined,11,2.8634848484848496,0.012333333333332775,0.04008333333333347,5.0464682937507114e-17,0.5092262743906134,1.1136859516406366e-32,,0,0.0,2.7875000000000085,1.9249999999999972,7.105427357601002e-15,0.014875291963107884,0.023862373737373748,0.02437083333333331,0.0005638888888888527,8.881784197001253e-18,0.00010277777777777312,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
crowding,RelativeWidth,defined,11,3.001893939393936,0.015416666666667567,0.0154166666666665,0.03654193424579668,0.495730024921806,1.4571116748630616e-32,,0,0.0,2.7875000000000085,2.079166666666673,0.0,0.015203207964077592,0.0250157828282828,0.025654513888888935,0.0007048611111111036,0.0,0.00012847222222222974,0.04128206196298378,0.041282061962983826,,,,,,,,,
crowding,OldTime,defined,11,2.8634848484848496,0.012333333333332775,0.040083333333333825,5.0464682937507114e-17,0.5092262743906134,1.1136859516406366e-32,,0,0.0,2.7875000000000085,1.9249999999999972,7.105427357601002e-15,0.015260917018167675,0.023862373737373748,0.02437083333333331,0.0005638888888888527,8.881784197001253e-18,0.00010277777777777312,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
crowding,NoTime,defined,11,2.8634848484848496,0.012333333333332775,0.04008333333333312,5.0464682937507114e-17,0.5092262743906134,1.1136859516406366e-32,,0,0.0,2.7875000000000085,1.9249999999999972,7.105427357601002e-15,0.014790375018492341,0.023862373737373748,0.02437083333333331,0.0005638888888888527,8.881784197001253e-18,0.00010277777777777312,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
crowding,NoReferencePenalty,defined,11,2.8634848484848496,0.012333333333332775,0.04008333333333312,5.0464682937507114e-17,0.5092262743906134,1.1136859516406366e-32,,0,0.0,2.7875000000000085,1.9249999999999972,7.105427357601002e-15,0.014787208056077361,0.023862373737373748,0.02437083333333331,0.0005638888888888527,8.881784197001253e-18,0.00010277777777777312,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
crowding,ReferenceOnly,defined,11,1.8634848484848483,0.012333333333333484,0.04008333333333418,5.0464682937507114e-17,0.6093512114513969,9.01481276192406e-33,,0,0.0,3.825000000000003,1.9249999999999972,-0.9999999999999858,0.011732749990187585,0.015529040404040403,0.016037500000000034,0.0005638888888889622,3.552713678800501e-17,0.00010277777777777904,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
crowding,LegacyObjective,defined,11,2.8634848484848496,0.012333333333332775,0.04008333333333347,5.0464682937507114e-17,0.5092262743906134,1.1136859516406366e-32,,0,0.0,2.7875000000000085,1.9249999999999972,7.105427357601002e-15,0.015024209045805037,0.023862373737373748,0.02437083333333331,0.0005638888888888527,8.881784197001253e-18,0.00010277777777777312,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
crowding,TightBudget,defined,11,1.8634848484848485,0.012333333333332775,0.040083333333333825,5.0464682937507114e-17,0.6093512114513968,5.745954017869805e-33,,0,0.0,3.825000000000017,1.9249999999999972,0.0,0.01009837503079325,0.015529040404040404,0.016037499999999975,0.0005638888888888616,0.0,0.00010277777777777312,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
crowding,LooseBudget,defined,11,6.36041406157402,0.04773561125118064,0.047736025890935355,5.0464682937507114e-17,0.15877658281918514,5.8145606410236795e-33,,0,0.0,1.472968693860821e-05,1.9249999999999972,-115.32882701586738,0.041688165976665914,0.053003450513116834,0.054953305832264994,0.0021611131318758406,1.0659593172590576e-08,0.00039779676042650536,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
